participantID,trialNumber,stimulus,sampleOrder,sampleTime,comparisonTime,condition,template
20,105,27.0,left,10000,20000,V,3.0
20,106,9.0,right,10000,20000,V,1.0
20,107,34.0,right,10000,20000,V,4.0
20,108,20.0,right,10000,20000,V,3.0
21,1,,right,10000,20000,H,
21,2,,right,10000,20000,H,
21,3,,left,10000,20000,H,
21,4,,left,10000,20000,H,
21,5,,right,10000,20000,H,
21,6,,left,10000,20000,H,
21,7,,left,10000,20000,V,
21,8,,left,10000,20000,V,
21,9,,right,10000,20000,V,
21,10,,left,10000,20000,V,
21,11,,right,10000,20000,V,
21,12,,right,10000,20000,V,
21,13,3.0,right,10000,20000,VH,1.0
21,14,19.0,right,10000,20000,VH,3.0
21,15,12.0,right,10000,20000,VH,2.0
21,16,35.0,left,10000,20000,VH,4.0
21,17,27.0,left,10000,20000,VH,3.0
21,18,29.0,right,10000,20000,VH,4.0
21,19,,right,10000,20000,H,
21,20,,right,10000,20000,H,
21,21,,right,10000,20000,H,
21,22,,left,10000,20000,H,
21,23,,left,10000,20000,H,
21,24,,left,10000,20000,H,
21,25,,left,10000,20000,V,
21,26,,right,10000,20000,V,
21,27,,left,10000,20000,V,
21,28,,right,10000,20000,V,
21,29,,right,10000,20000,V,
21,30,,left,10000,20000,V,
21,31,21.0,right,10000,20000,VH,3.0
21,32,4.0,left,10000,20000,VH,1.0
21,33,13.0,right,10000,20000,VH,2.0
21,34,31.0,left,10000,20000,VH,4.0
21,35,14.0,right,10000,20000,VH,2.0
21,36,28.0,left,10000,20000,VH,4.0
21,37,,right,10000,20000,V,
21,38,,left,10000,20000,V,
21,39,,left,10000,20000,V,
21,40,,right,10000,20000,V,
21,41,,right,10000,20000,V,
21,42,,right,10000,20000,V,
21,43,,right,10000,20000,H,
21,44,,right,10000,20000,H,
21,45,,left,10000,20000,H,
21,46,,left,10000,20000,H,
21,47,,left,10000,20000,H,
21,48,,left,10000,20000,H,
21,49,15.0,left,10000,20000,VH,2.0
21,50,7.0,right,10000,20000,VH,1.0
21,51,34.0,left,10000,20000,VH,4.0
21,52,25.0,left,10000,20000,VH,3.0
21,53,18.0,left,10000,20000,VH,2.0
21,54,5.0,left,10000,20000,VH,1.0
21,55,,right,10000,20000,H,
21,56,,right,10000,20000,H,
21,57,,right,10000,20000,H,
21,58,,left,10000,20000,H,
21,59,,right,10000,20000,H,
21,60,,right,10000,20000,H,
21,61,,right,10000,20000,V,
21,62,,right,10000,20000,V,
21,63,,right,10000,20000,V,
21,64,,left,10000,20000,V,
21,65,,left,10000,20000,V,
21,66,,left,10000,20000,V,
21,67,30.0,right,10000,20000,VH,4.0
21,68,23.0,right,10000,20000,VH,3.0
21,69,2.0,left,10000,20000,VH,1.0
21,70,32.0,right,10000,20000,VH,4.0
21,71,17.0,right,10000,20000,VH,2.0
21,72,9.0,left,10000,20000,VH,1.0
21,73,,right,10000,20000,V,
21,74,,left,10000,20000,V,
21,75,,left,10000,20000,V,
21,76,,right,10000,20000,V,
21,77,,left,10000,20000,V,
21,78,,right,10000,20000,V,
21,79,11.0,left,10000,20000,VH,2.0
21,80,26.0,left,10000,20000,VH,3.0
21,81,36.0,left,10000,20000,VH,4.0
21,82,1.0,right,10000,20000,VH,1.0
21,83,6.0,right,10000,20000,VH,1.0
21,84,33.0,left,10000,20000,VH,4.0
21,85,,right,10000,20000,H,
21,86,,left,10000,20000,H,
21,87,,right,10000,20000,H,
21,88,,right,10000,20000,H,
21,89,,left,10000,20000,H,
21,90,,left,10000,20000,H,
21,91,16.0,right,10000,20000,VH,2.0
21,92,8.0,left,10000,20000,VH,1.0
21,93,22.0,left,10000,20000,VH,3.0
21,94,24.0,right,10000,20000,VH,3.0
21,95,20.0,right,10000,20000,VH,3.0
21,96,10.0,right,10000,20000,VH,2.0
21,97,,left,10000,20000,H,
21,98,,right,10000,20000,H,
21,99,,left,10000,20000,H,
21,100,,right,10000,20000,H,
21,101,,left,10000,20000,H,
21,102,,left,10000,20000,H,
21,103,,right,10000,20000,V,
21,104,,left,10000,20000,V,
21,105,,right,10000,20000,V,
21,106,,left,10000,20000,V,
21,107,,left,10000,20000,V,
21,108,,left,10000,20000,V,
22,1,,left,10000,20000,VH,
22,2,,right,10000,20000,VH,
22,3,,right,10000,20000,VH,
22,4,,left,10000,20000,VH,
22,5,,left,10000,20000,VH,
22,6,,right,10000,20000,VH,
22,7,33.0,right,10000,20000,H,4.0
22,8,14.0,left,10000,20000,H,2.0
22,9,31.0,right,10000,20000,H,4.0
22,10,9.0,left,10000,20000,H,1.0
22,11,3.0,left,10000,20000,H,1.0
22,12,35.0,left,10000,20000,H,4.0
22,13,,right,10000,20000,V,
22,14,,left,10000,20000,V,
22,15,,left,10000,20000,V,
22,16,,right,10000,20000,V,
22,17,,right,10000,20000,V,
22,18,,right,10000,20000,V,
22,19,22.0,right,10000,20000,H,3.0
22,20,16.0,right,10000,20000,H,2.0
22,21,26.0,right,10000,20000,H,3.0
22,22,29.0,right,10000,20000,H,4.0
22,23,12.0,left,10000,20000,H,2.0
22,24,6.0,right,10000,20000,H,1.0
22,25,,left,10000,20000,V,
22,26,,left,10000,20000,V,
22,27,,right,10000,20000,V,
22,28,,left,10000,20000,V,
22,29,,left,10000,20000,V,
22,30,,left,10000,20000,V,
22,31,,right,10000,20000,VH,
22,32,,left,10000,20000,VH,
22,33,,right,10000,20000,VH,
22,34,,left,10000,20000,VH,
22,35,,right,10000,20000,VH,
22,36,,right,10000,20000,VH,
22,37,,left,10000,20000,VH,
22,38,,left,10000,20000,VH,
22,39,,left,10000,20000,VH,
22,40,,right,10000,20000,VH,
22,41,,right,10000,20000,VH,
22,42,,right,10000,20000,VH,
22,43,13.0,left,10000,20000,H,2.0
22,44,30.0,right,10000,20000,H,4.0
22,45,19.0,left,10000,20000,H,3.0
22,46,32.0,left,10000,20000,H,4.0
22,47,7.0,right,10000,20000,H,1.0
22,48,1.0,right,10000,20000,H,1.0
22,49,,right,10000,20000,V,
22,50,,left,10000,20000,V,
22,51,,right,10000,20000,V,
22,52,,left,10000,20000,V,
22,53,,right,10000,20000,V,
22,54,,right,10000,20000,V,
22,55,17.0,left,10000,20000,H,2.0
22,56,4.0,left,10000,20000,H,1.0
22,57,8.0,left,10000,20000,H,1.0
22,58,23.0,right,10000,20000,H,3.0
22,59,27.0,left,10000,20000,H,3.0
22,60,28.0,right,10000,20000,H,4.0
22,61,,right,10000,20000,V,
22,62,,right,10000,20000,V,
22,63,,left,10000,20000,V,
22,64,,left,10000,20000,V,
22,65,,right,10000,20000,V,
22,66,,right,10000,20000,V,
22,67,,left,10000,20000,VH,
22,68,,left,10000,20000,VH,
22,69,,right,10000,20000,VH,
22,70,,left,10000,20000,VH,
22,71,,right,10000,20000,VH,
22,72,,right,10000,20000,VH,
22,73,,left,10000,20000,V,
22,74,,left,10000,20000,V,
22,75,,right,10000,20000,V,
22,76,,left,10000,20000,V,
22,77,,right,10000,20000,V,
22,78,,left,10000,20000,V,
22,79,,left,10000,20000,VH,
22,80,,left,10000,20000,VH,
22,81,,left,10000,20000,VH,
22,82,,right,10000,20000,VH,
22,83,,right,10000,20000,VH,
22,84,,right,10000,20000,VH,
22,85,34.0,left,10000,20000,H,4.0
22,86,18.0,left,10000,20000,H,2.0
22,87,15.0,left,10000,20000,H,2.0
22,88,5.0,right,10000,20000,H,1.0
22,89,36.0,left,10000,20000,H,4.0
22,90,20.0,right,10000,20000,H,3.0
22,91,,right,10000,20000,V,
22,92,,right,10000,20000,V,
22,93,,left,10000,20000,V,
22,94,,right,10000,20000,V,
22,95,,left,10000,20000,V,
22,96,,left,10000,20000,V,
22,97,11.0,left,10000,20000,H,2.0
22,98,24.0,left,10000,20000,H,3.0
22,99,2.0,right,10000,20000,H,1.0
22,100,10.0,right,10000,20000,H,2.0
22,101,25.0,right,10000,20000,H,3.0
22,102,21.0,right,10000,20000,H,3.0
22,103,,right,10000,20000,VH,
22,104,,left,10000,20000,VH,
22,105,,left,10000,20000,VH,
22,106,,left,10000,20000,VH,
22,107,,right,10000,20000,VH,
22,108,,left,10000,20000,VH,
23,1,,left,10000,20000,VH,
23,2,,right,10000,20000,VH,
23,3,,left,10000,20000,VH,
23,4,,right,10000,20000,VH,
23,5,,right,10000,20000,VH,
23,6,,right,10000,20000,VH,
23,7,,right,10000,20000,H,
23,8,,right,10000,20000,H,
23,9,,left,10000,20000,H,
23,10,,right,10000,20000,H,
23,11,,left,10000,20000,H,
23,12,,left,10000,20000,H,
23,13,34.0,left,10000,20000,V,4.0
23,14,21.0,left,10000,20000,V,3.0
23,15,35.0,right,10000,20000,V,4.0
23,16,6.0,left,10000,20000,V,1.0
23,17,16.0,right,10000,20000,V,2.0
23,18,9.0,left,10000,20000,V,1.0
23,19,,right,10000,20000,H,
23,20,,left,10000,20000,H,
23,21,,left,10000,20000,H,
23,22,,left,10000,20000,H,
23,23,,left,10000,20000,H,
23,24,,left,10000,20000,H,
23,25,,right,10000,20000,VH,
23,26,,right,10000,20000,VH,
23,27,,right,10000,20000,VH,
23,28,,left,10000,20000,VH,
23,29,,left,10000,20000,VH,
23,30,,left,10000,20000,VH,
23,31,14.0,right,10000,20000,V,2.0
23,32,3.0,right,10000,20000,V,1.0
23,33,26.0,left,10000,20000,V,3.0
23,34,24.0,right,10000,20000,V,3.0
23,35,8.0,left,10000,20000,V,1.0
23,36,5.0,right,10000,20000,V,1.0
23,37,,right,10000,20000,VH,
23,38,,left,10000,20000,VH,
23,39,,left,10000,20000,VH,
23,40,,left,10000,20000,VH,
23,41,,left,10000,20000,VH,
23,42,,left,10000,20000,VH,
23,43,28.0,right,10000,20000,V,4.0
23,44,32.0,right,10000,20000,V,4.0
23,45,20.0,left,10000,20000,V,3.0
23,46,7.0,left,10000,20000,V,1.0
23,47,13.0,left,10000,20000,V,2.0
23,48,11.0,left,10000,20000,V,2.0
23,49,,left,10000,20000,H,
23,50,,left,10000,20000,H,
23,51,,left,10000,20000,H,
23,52,,right,10000,20000,H,
23,53,,right,10000,20000,H,
23,54,,left,10000,20000,H,
23,55,,right,10000,20000,VH,
23,56,,right,10000,20000,VH,
23,57,,left,10000,20000,VH,
23,58,,left,10000,20000,VH,
23,59,,right,10000,20000,VH,
23,60,,right,10000,20000,VH,
23,61,,right,10000,20000,H,
23,62,,right,10000,20000,H,
23,63,,right,10000,20000,H,
23,64,,right,10000,20000,H,
23,65,,right,10000,20000,H,
23,66,,right,10000,20000,H,
23,67,10.0,left,10000,20000,V,2.0
23,68,19.0,right,10000,20000,V,3.0
23,69,15.0,right,10000,20000,V,2.0
23,70,4.0,left,10000,20000,V,1.0
23,71,22.0,left,10000,20000,V,3.0
23,72,1.0,right,10000,20000,V,1.0
23,73,2.0,right,10000,20000,V,1.0
23,74,36.0,left,10000,20000,V,4.0
23,75,33.0,right,10000,20000,V,4.0
23,76,25.0,right,10000,20000,V,3.0
23,77,27.0,left,10000,20000,V,3.0
23,78,18.0,right,10000,20000,V,2.0
23,79,,left,10000,20000,H,
23,80,,left,10000,20000,H,
23,81,,left,10000,20000,H,
23,82,,right,10000,20000,H,
23,83,,left,10000,20000,H,
23,84,,left,10000,20000,H,
23,85,,right,10000,20000,VH,
23,86,,left,10000,20000,VH,
23,87,,right,10000,20000,VH,
23,88,,left,10000,20000,VH,
23,89,,left,10000,20000,VH,
23,90,,right,10000,20000,VH,
23,91,,left,10000,20000,H,
23,92,,right,10000,20000,H,
23,93,,right,10000,20000,H,
23,94,,right,10000,20000,H,
23,95,,right,10000,20000,H,
23,96,,right,10000,20000,H,
23,97,,right,10000,20000,VH,
23,98,,left,10000,20000,VH,
23,99,,right,10000,20000,VH,
23,100,,left,10000,20000,VH,
23,101,,right,10000,20000,VH,
23,102,,left,10000,20000,VH,
23,103,31.0,left,10000,20000,V,4.0
23,104,23.0,left,10000,20000,V,3.0
23,105,12.0,left,10000,20000,V,2.0
23,106,29.0,right,10000,20000,V,4.0
23,107,30.0,right,10000,20000,V,4.0
23,108,17.0,right,10000,20000,V,2.0
24,1,,right,10000,20000,H,
24,2,,left,10000,20000,H,
24,3,,left,10000,20000,H,
24,4,,right,10000,20000,H,
24,5,,left,10000,20000,H,
24,6,,right,10000,20000,H,
24,7,35.0,right,10000,20000,VH,4.0
24,8,33.0,right,10000,20000,VH,4.0
24,9,25.0,right,10000,20000,VH,3.0
24,10,20.0,left,10000,20000,VH,3.0
24,11,23.0,right,10000,20000,VH,3.0
24,12,16.0,right,10000,20000,VH,2.0
24,13,,right,10000,20000,V,
24,14,,left,10000,20000,V,
24,15,,right,10000,20000,V,
24,16,,left,10000,20000,V,
24,17,,right,10000,20000,V,
24,18,,left,10000,20000,V,
24,19,,left,10000,20000,V,
24,20,,left,10000,20000,V,
24,21,,left,10000,20000,V,
24,22,,right,10000,20000,V,
24,23,,right,10000,20000,V,
24,24,,right,10000,20000,V,
24,25,28.0,left,10000,20000,VH,4.0
24,26,36.0,left,10000,20000,VH,4.0
24,27,34.0,left,10000,20000,VH,4.0
24,28,7.0,right,10000,20000,VH,1.0
24,29,14.0,right,10000,20000,VH,2.0
24,30,24.0,right,10000,20000,VH,3.0
24,31,,left,10000,20000,H,
24,32,,right,10000,20000,H,
24,33,,left,10000,20000,H,
24,34,,left,10000,20000,H,
24,35,,right,10000,20000,H,
24,36,,right,10000,20000,H,
24,37,22.0,right,10000,20000,VH,3.0
24,38,21.0,left,10000,20000,VH,3.0
24,39,19.0,left,10000,20000,VH,3.0
24,40,8.0,left,10000,20000,VH,1.0
24,41,17.0,right,10000,20000,VH,2.0
24,42,9.0,right,10000,20000,VH,1.0
24,43,,right,10000,20000,V,
24,44,,left,10000,20000,V,
24,45,,right,10000,20000,V,
24,46,,left,10000,20000,V,
24,47,,right,10000,20000,V,
24,48,,right,10000,20000,V,
24,49,,right,10000,20000,H,
24,50,,right,10000,20000,H,
24,51,,left,10000,20000,H,
24,52,,right,10000,20000,H,
24,53,,left,10000,20000,H,
24,54,,left,10000,20000,H,
24,55,,left,10000,20000,H,
24,56,,left,10000,20000,H,
24,57,,left,10000,20000,H,
24,58,,right,10000,20000,H,
24,59,,left,10000,20000,H,
24,60,,right,10000,20000,H,
24,61,4.0,right,10000,20000,VH,1.0
24,62,2.0,left,10000,20000,VH,1.0
24,63,13.0,left,10000,20000,VH,2.0
24,64,32.0,left,10000,20000,VH,4.0
24,65,12.0,right,10000,20000,VH,2.0
24,66,26.0,left,10000,20000,VH,3.0
24,67,,left,10000,20000,V,
24,68,,right,10000,20000,V,
24,69,,right,10000,20000,V,
24,70,,right,10000,20000,V,
24,71,,left,10000,20000,V,
24,72,,right,10000,20000,V,
24,73,,left,10000,20000,H,
24,74,,left,10000,20000,H,
24,75,,right,10000,20000,H,
24,76,,right,10000,20000,H,
24,77,,right,10000,20000,H,
24,78,,right,10000,20000,H,
24,79,18.0,left,10000,20000,VH,2.0
24,80,5.0,left,10000,20000,VH,1.0
24,81,6.0,right,10000,20000,VH,1.0
24,82,27.0,right,10000,20000,VH,3.0
24,83,30.0,right,10000,20000,VH,4.0
24,84,3.0,right,10000,20000,VH,1.0
24,85,,right,10000,20000,V,
24,86,,right,10000,20000,V,
24,87,,left,10000,20000,V,
24,88,,left,10000,20000,V,
24,89,,right,10000,20000,V,
24,90,,left,10000,20000,V,
24,91,,right,10000,20000,H,
24,92,,left,10000,20000,H,
24,93,,right,10000,20000,H,
24,94,,right,10000,20000,H,
24,95,,left,10000,20000,H,
24,96,,left,10000,20000,H,
24,97,11.0,left,10000,20000,VH,2.0
24,98,15.0,left,10000,20000,VH,2.0
24,99,29.0,left,10000,20000,VH,4.0
24,100,31.0,right,10000,20000,VH,4.0
24,101,1.0,left,10000,20000,VH,1.0
24,102,10.0,left,10000,20000,VH,2.0
24,103,,right,10000,20000,V,
24,104,,left,10000,20000,V,
24,105,,left,10000,20000,V,
24,106,,left,10000,20000,V,
24,107,,left,10000,20000,V,
24,108,,left,10000,20000,V,
25,1,,right,10000,20000,V,
25,2,,left,10000,20000,V,
25,3,,right,10000,20000,V,
25,4,,right,10000,20000,V,
25,5,,left,10000,20000,V,
25,6,,left,10000,20000,V,
25,7,13.0,right,10000,20000,H,2.0
25,8,19.0,left,10000,20000,H,3.0
25,9,25.0,right,10000,20000,H,3.0
25,10,14.0,left,10000,20000,H,2.0
25,11,27.0,left,10000,20000,H,3.0
25,12,4.0,right,10000,20000,H,1.0
25,13,,left,10000,20000,VH,
25,14,,left,10000,20000,VH,
25,15,,left,10000,20000,VH,
25,16,,right,10000,20000,VH,
25,17,,right,10000,20000,VH,
25,18,,left,10000,20000,VH,
25,19,,left,10000,20000,V,
25,20,,right,10000,20000,V,
25,21,,right,10000,20000,V,
25,22,,left,10000,20000,V,
25,23,,right,10000,20000,V,
25,24,,right,10000,20000,V,
25,25,30.0,left,10000,20000,H,4.0
25,26,10.0,left,10000,20000,H,2.0
25,27,9.0,right,10000,20000,H,1.0
25,28,15.0,left,10000,20000,H,2.0
25,29,18.0,left,10000,20000,H,2.0
25,30,20.0,left,10000,20000,H,3.0
25,31,,right,10000,20000,VH,
25,32,,right,10000,20000,VH,
25,33,,right,10000,20000,VH,
25,34,,left,10000,20000,VH,
25,35,,right,10000,20000,VH,
25,36,,right,10000,20000,VH,
25,37,22.0,right,10000,20000,H,3.0
25,38,16.0,left,10000,20000,H,2.0
25,39,29.0,left,10000,20000,H,4.0
25,40,2.0,left,10000,20000,H,1.0
25,41,35.0,left,10000,20000,H,4.0
25,42,28.0,right,10000,20000,H,4.0
25,43,,right,10000,20000,VH,
25,44,,left,10000,20000,VH,
25,45,,right,10000,20000,VH,
25,46,,right,10000,20000,VH,
25,47,,left,10000,20000,VH,
25,48,,left,10000,20000,VH,
25,49,,left,10000,20000,V,
25,50,,left,10000,20000,V,
25,51,,right,10000,20000,V,
25,52,,left,10000,20000,V,
25,53,,right,10000,20000,V,
25,54,,right,10000,20000,V,
25,55,26.0,right,10000,20000,H,3.0
25,56,21.0,left,10000,20000,H,3.0
25,57,36.0,right,10000,20000,H,4.0
25,58,33.0,right,10000,20000,H,4.0
25,59,12.0,left,10000,20000,H,2.0
25,60,5.0,left,10000,20000,H,1.0
25,61,,right,10000,20000,VH,
25,62,,right,10000,20000,VH,
25,63,,right,10000,20000,VH,
25,64,,right,10000,20000,VH,
25,65,,right,10000,20000,VH,
25,66,,left,10000,20000,VH,
25,67,,left,10000,20000,V,
25,68,,right,10000,20000,V,
25,69,,right,10000,20000,V,
25,70,,right,10000,20000,V,
25,71,,left,10000,20000,V,
25,72,,right,10000,20000,V,
25,73,,left,10000,20000,VH,
25,74,,left,10000,20000,VH,
25,75,,right,10000,20000,VH,
25,76,,left,10000,20000,VH,
25,77,,left,10000,20000,VH,
25,78,,left,10000,20000,VH,
25,79,6.0,left,10000,20000,H,1.0
25,80,8.0,right,10000,20000,H,1.0
25,81,31.0,right,10000,20000,H,4.0
25,82,23.0,right,10000,20000,H,3.0
25,83,11.0,right,10000,20000,H,2.0
25,84,3.0,right,10000,20000,H,1.0
25,85,,right,10000,20000,V,
25,86,,left,10000,20000,V,
25,87,,left,10000,20000,V,
25,88,,left,10000,20000,V,
25,89,,right,10000,20000,V,
25,90,,left,10000,20000,V,
25,91,,left,10000,20000,V,
25,92,,left,10000,20000,V,
25,93,,right,10000,20000,V,
25,94,,left,10000,20000,V,
25,95,,right,10000,20000,V,
25,96,,left,10000,20000,V,
25,97,34.0,left,10000,20000,H,4.0
25,98,24.0,right,10000,20000,H,3.0
25,99,1.0,right,10000,20000,H,1.0
25,100,17.0,left,10000,20000,H,2.0
25,101,32.0,right,10000,20000,H,4.0
25,102,7.0,right,10000,20000,H,1.0
25,103,,left,10000,20000,VH,
25,104,,left,10000,20000,VH,
25,105,,right,10000,20000,VH,
25,106,,left,10000,20000,VH,
25,107,,left,10000,20000,VH,
25,108,,right,10000,20000,VH,
26,1,,right,10000,20000,H,
26,2,,left,10000,20000,H,
26,3,,right,10000,20000,H,
26,4,,left,10000,20000,H,
26,5,,left,10000,20000,H,
26,6,,left,10000,20000,H,
26,7,11.0,left,10000,20000,V,2.0
26,8,24.0,left,10000,20000,V,3.0
26,9,28.0,left,10000,20000,V,4.0
26,10,12.0,left,10000,20000,V,2.0
26,11,35.0,left,10000,20000,V,4.0
26,12,16.0,right,10000,20000,V,2.0
26,13,,left,10000,20000,VH,
26,14,,left,10000,20000,VH,
26,15,,right,10000,20000,VH,
26,16,,left,10000,20000,VH,
26,17,,right,10000,20000,VH,
26,18,,left,10000,20000,VH,
26,19,,left,10000,20000,VH,
26,20,,left,10000,20000,VH,
26,21,,left,10000,20000,VH,
26,22,,right,10000,20000,VH,
26,23,,right,10000,20000,VH,
26,24,,right,10000,20000,VH,
26,25,,left,10000,20000,H,
26,26,,right,10000,20000,H,
26,27,,left,10000,20000,H,
26,28,,left,10000,20000,H,
26,29,,right,10000,20000,H,
26,30,,right,10000,20000,H,
26,31,19.0,left,10000,20000,V,3.0
26,32,26.0,right,10000,20000,V,3.0
26,33,34.0,right,10000,20000,V,4.0
26,34,5.0,left,10000,20000,V,1.0
26,35,32.0,right,10000,20000,V,4.0
26,36,8.0,left,10000,20000,V,1.0
26,37,,right,10000,20000,VH,
26,38,,right,10000,20000,VH,
26,39,,left,10000,20000,VH,
26,40,,right,10000,20000,VH,
26,41,,right,10000,20000,VH,
26,42,,right,10000,20000,VH,
26,43,23.0,right,10000,20000,V,3.0
26,44,3.0,right,10000,20000,V,1.0
26,45,27.0,right,10000,20000,V,3.0
26,46,22.0,left,10000,20000,V,3.0
26,47,29.0,left,10000,20000,V,4.0
26,48,14.0,left,10000,20000,V,2.0
26,49,,left,10000,20000,H,
26,50,,right,10000,20000,H,
26,51,,left,10000,20000,H,
26,52,,left,10000,20000,H,
26,53,,left,10000,20000,H,
26,54,,right,10000,20000,H,
26,55,,left,10000,20000,VH,
26,56,,left,10000,20000,VH,
26,57,,right,10000,20000,VH,
26,58,,left,10000,20000,VH,
26,59,,left,10000,20000,VH,
26,60,,left,10000,20000,VH,
26,61,17.0,left,10000,20000,V,2.0
26,62,25.0,right,10000,20000,V,3.0
26,63,31.0,left,10000,20000,V,4.0
26,64,33.0,right,10000,20000,V,4.0
26,65,6.0,right,10000,20000,V,1.0
26,66,18.0,right,10000,20000,V,2.0
26,67,,right,10000,20000,H,
26,68,,right,10000,20000,H,
26,69,,right,10000,20000,H,
26,70,,right,10000,20000,H,
26,71,,right,10000,20000,H,
26,72,,right,10000,20000,H,
26,73,2.0,left,10000,20000,V,1.0
26,74,36.0,right,10000,20000,V,4.0
26,75,10.0,right,10000,20000,V,2.0
26,76,30.0,right,10000,20000,V,4.0
26,77,20.0,right,10000,20000,V,3.0
26,78,4.0,right,10000,20000,V,1.0
26,79,,right,10000,20000,VH,
26,80,,right,10000,20000,VH,
26,81,,right,10000,20000,VH,
26,82,,right,10000,20000,VH,
26,83,,left,10000,20000,VH,
26,84,,left,10000,20000,VH,
26,85,,left,10000,20000,H,
26,86,,right,10000,20000,H,
26,87,,right,10000,20000,H,
26,88,,right,10000,20000,H,
26,89,,left,10000,20000,H,
26,90,,left,10000,20000,H,
26,91,,left,10000,20000,H,
26,92,,left,10000,20000,H,
26,93,,right,10000,20000,H,
26,94,,right,10000,20000,H,
26,95,,left,10000,20000,H,
26,96,,left,10000,20000,H,
26,97,1.0,left,10000,20000,V,1.0
26,98,21.0,left,10000,20000,V,3.0
26,99,7.0,right,10000,20000,V,1.0
26,100,13.0,right,10000,20000,V,2.0
26,101,15.0,left,10000,20000,V,2.0
26,102,9.0,left,10000,20000,V,1.0
26,103,,left,10000,20000,VH,
26,104,,right,10000,20000,VH,
26,105,,right,10000,20000,VH,
26,106,,left,10000,20000,VH,
26,107,,right,10000,20000,VH,
26,108,,left,10000,20000,VH,
27,1,35.0,right,10000,20000,VH,4.0
27,2,10.0,right,10000,20000,VH,2.0
27,3,13.0,right,10000,20000,VH,2.0
27,4,24.0,left,10000,20000,VH,3.0
27,5,12.0,right,10000,20000,VH,2.0
27,6,14.0,left,10000,20000,VH,2.0
27,7,,right,10000,20000,H,
27,8,,right,10000,20000,H,
27,9,,left,10000,20000,H,
27,10,,right,10000,20000,H,
27,11,,left,10000,20000,H,
27,12,,right,10000,20000,H,
27,13,,right,10000,20000,V,
27,14,,right,10000,20000,V,
27,15,,right,10000,20000,V,
27,16,,left,10000,20000,V,
27,17,,right,10000,20000,V,
27,18,,right,10000,20000,V,
27,19,,right,10000,20000,V,
27,20,,right,10000,20000,V,
27,21,,left,10000,20000,V,
27,22,,left,10000,20000,V,
27,23,,left,10000,20000,V,
27,24,,left,10000,20000,V,
27,25,6.0,right,10000,20000,VH,1.0
27,26,1.0,right,10000,20000,VH,1.0
27,27,2.0,left,10000,20000,VH,1.0
27,28,20.0,right,10000,20000,VH,3.0
27,29,34.0,left,10000,20000,VH,4.0
27,30,15.0,right,10000,20000,VH,2.0
27,31,,left,10000,20000,H,
27,32,,left,10000,20000,H,
27,33,,left,10000,20000,H,
27,34,,left,10000,20000,H,
27,35,,right,10000,20000,H,
27,36,,right,10000,20000,H,
27,37,32.0,right,10000,20000,VH,4.0
27,38,5.0,left,10000,20000,VH,1.0
27,39,11.0,left,10000,20000,VH,2.0
27,40,19.0,right,10000,20000,VH,3.0
27,41,28.0,left,10000,20000,VH,4.0
27,42,3.0,left,10000,20000,VH,1.0
27,43,,right,10000,20000,H,
27,44,,left,10000,20000,H,
27,45,,right,10000,20000,H,
27,46,,right,10000,20000,H,
27,47,,left,10000,20000,H,
27,48,,right,10000,20000,H,
27,49,,left,10000,20000,V,
27,50,,left,10000,20000,V,
27,51,,left,10000,20000,V,
27,52,,left,10000,20000,V,
27,53,,right,10000,20000,V,
27,54,,right,10000,20000,V,
27,55,,left,10000,20000,H,
27,56,,right,10000,20000,H,
27,57,,left,10000,20000,H,
27,58,,right,10000,20000,H,
27,59,,left,10000,20000,H,
27,60,,left,10000,20000,H,
27,61,9.0,left,10000,20000,VH,1.0
27,62,8.0,left,10000,20000,VH,1.0
27,63,7.0,left,10000,20000,VH,1.0
27,64,26.0,left,10000,20000,VH,3.0
27,65,18.0,right,10000,20000,VH,2.0
27,66,21.0,left,10000,20000,VH,3.0
27,67,,right,10000,20000,V,
27,68,,right,10000,20000,V,
27,69,,right,10000,20000,V,
27,70,,left,10000,20000,V,
27,71,,left,10000,20000,V,
27,72,,left,10000,20000,V,
27,73,,left,10000,20000,H,
27,74,,right,10000,20000,H,
27,75,,left,10000,20000,H,
27,76,,right,10000,20000,H,
27,77,,right,10000,20000,H,
27,78,,left,10000,20000,H,
27,79,,right,10000,20000,V,
27,80,,right,10000,20000,V,
27,81,,right,10000,20000,V,
27,82,,right,10000,20000,V,
27,83,,left,10000,20000,V,
27,84,,left,10000,20000,V,
27,85,16.0,right,10000,20000,VH,2.0
27,86,25.0,left,10000,20000,VH,3.0
27,87,17.0,left,10000,20000,VH,2.0
27,88,22.0,right,10000,20000,VH,3.0
27,89,30.0,right,10000,20000,VH,4.0
27,90,4.0,right,10000,20000,VH,1.0
27,91,,left,10000,20000,V,
27,92,,right,10000,20000,V,
27,93,,right,10000,20000,V,
27,94,,left,10000,20000,V,
27,95,,left,10000,20000,V,
27,96,,left,10000,20000,V,
27,97,,right,10000,20000,H,
27,98,,right,10000,20000,H,
27,99,,left,10000,20000,H,
27,100,,left,10000,20000,H,
27,101,,right,10000,20000,H,
27,102,,left,10000,20000,H,
27,103,23.0,right,10000,20000,VH,3.0
27,104,36.0,left,10000,20000,VH,4.0
27,105,31.0,left,10000,20000,VH,4.0
27,106,27.0,right,10000,20000,VH,3.0
27,107,29.0,right,10000,20000,VH,4.0
27,108,33.0,left,10000,20000,VH,4.0
